rank;artistId;artistsName;trackTitle;track_id;;;;;;;;;;;;;;
1953;495949;Mike Candys;Move Your Feet;105699450;;;;;;;;;;;;;;
1954;6229247;GAYAZOV$ BROTHER$;Кредо;43618733;;;;;;;;;;;;;;
1955;16856221;Pokaraet;Beautiful;107771055;;;;;;;;;;;;;;
1956;5201940;Brennan Savage;Waste of Time;37437040;;;;;;;;;;;;;;
1957;4732313;Raven & Kreyn;House Of Love;70367025;;;;;;;;;;;;;;
1958;161659\v4855591;Klaas, Emmie Lee;Sun Is Up;79549292;;;;;;;;;;;;;;
1959;381067;Ed Sheeran;Shivers;90788531;;;;;;;;;;;;;;
1960;4626675;Jamix Project;B-boy;91235355;;;;;;;;;;;;;;
1961;680809;Мурат Тхагалегов;Я с ней кайфую;75282816;;;;;;;;;;;;;;
1962;380829\v68260\v186211\v96463;DJ Gollum, Scarlet, Cristian Marchi, Luis Rodriguez;All the Things She Said;90656359;;;;;;;;;;;;;;
1963;4319989;Кукутики;Бу!;73642137;;;;;;;;;;;;;;
1964;41051;Смысловые Галлюцинации;Вечно молодой;28098472;;;;;;;;;;;;;;
1965;3246342\v4841426;Скриптонит, T-Fest;Ламбада;48591748;;;;;;;;;;;;;;
1966;4480055;Boulevard Depo;Friendly Fire;66649155;;;;;;;;;;;;;;
1967;1028382;alt-J;Breezeblocks;5387966;;;;;;;;;;;;;;
1968;4339226\v6405037;Max Oazo, Moonessa;Airplane;69033537;;;;;;;;;;;;;;
1969;264301\v9753783;HOMIE, SAlANDIR;Фантом;79275572;;;;;;;;;;;;;;
1970;5850853;Konfuz;Война;79915528;;;;;;;;;;;;;;
1971;3815592\v5923804;Lucas Estrada, Twan Ray;Blinding Lights;55741035;;;;;;;;;;;;;;
1972;4189324;timmies;Without U;42647968;;;;;;;;;;;;;;
1973;12732716;Super Pipo;Way Down We Go (Slowed);101869478;;;;;;;;;;;;;;
1974;10792459\v7796783;R.A.SVET, TMNV;Не сойти с ума;103854022;;;;;;;;;;;;;;
1975;816919\v3443779\v321957;Minelli, Mentol, DJ Mark;Rampampam;86743895;;;;;;;;;;;;;;
1976;4181655;Boostereo;Feeling Grey;73431675;;;;;;;;;;;;;;
1977;7260511\v8323470;Sarah Meow, beaurial;Off the Deep End;74622288;;;;;;;;;;;;;;
1978;184865\v9046555\v189990;Hi_Tack, 71 Digits, Steff Da Campo;Say Say Say (Waiting 4 U);72874725;;;;;;;;;;;;;;
1979;11813872\v11813871\v5310366\v3169210\v7306068;Dance Fruits Music, DMNDS, Fallen Roses, Lujavo, Lunis;Calabria;83040467;;;;;;;;;;;;;;
1980;5758836;DetkiTV;Раз морозною зимой;39983337;;;;;;;;;;;;;;
1981;7494974;Ambulo;In Orbit;55836861;;;;;;;;;;;;;;
1982;5992396;Hoogway;Same Ocean;67832848;;;;;;;;;;;;;;
1983;1600149\v1600150;Gamper, Dadoni;My Lovin';92067216;;;;;;;;;;;;;;
1984;8429507;Ами;На Луне;84285398;;;;;;;;;;;;;;
1985;7305050\v4019202;Elle Valenci, Lecomte de Brégeot;Perfect Blue;52494454;;;;;;;;;;;;;;
1986;486820;Ben Delay;I Never Felt so Right;29789400;;;;;;;;;;;;;;
1987;631951;НЭНСИ;Дым сигарет с ментолом;76154361;;;;;;;;;;;;;;
1988;4944386\v5056591;Mary Gu, Джарахов;Я в моменте 2;88474192;;;;;;;;;;;;;;
1989;3304163;Лёша Свик;Сиреневый закат;84669196;;;;;;;;;;;;;;
1990;6601086\v4681134;LUUV., Shiloh Dynasty;when you leave please let me know;65177534;;;;;;;;;;;;;;
1991;717399;IOWA;Маршрутка;24924389;;;;;;;;;;;;;;
1992;4668995\v8342292\v5758451;Neptunica, Rebecca Helena, SHOCKZ;Marble;88829277;;;;;;;;;;;;;;
1993;2650515;ХАННА;Омар Хайям;28472536;;;;;;;;;;;;;;
1994;12802175\v10776304;DJ KUSH SMOKAH, RXDIANT;WARRIOR;104375865;;;;;;;;;;;;;;
1995;4356483;Andro;Как не любить;102051896;;;;;;;;;;;;;;
1996;8041990;Bonsai;Грела сердце;104956980;;;;;;;;;;;;;;
1997;3538196;Kaleida;Think;22408881;;;;;;;;;;;;;;
1998;9703002;GraveChill;Twilight;84608215;;;;;;;;;;;;;;
1999;16784027;Lav;Wavvy;64641986;;;;;;;;;;;;;;
2000;1755;Jonas Brothers;Sucker;50684592;;;;;;;;;;;;;;
